Date,High,Close_1,Open_1,High_1,Low_1,Vol_1,Change_1,Close_2,Open_2,High_2,Low_2,Vol_2,Change_2,Close_3,Open_3,High_3,Low_3,Vol_3,Change_3,Close_4,Open_4,High_4,Low_4,Vol_4,Change_4,Close_5,Open_5,High_5,Low_5,Vol_5,Change_5
8/1/2020,147.55,143.04,144.09,145.13,139.22,13580000,-0.72,144.08,135.59,144.27,135.17,14360000,6.26,135.59,134.32,138.33,134.32,12190000,0.94,134.33,134.30,135.57,132.76,11160000,0.04,134.27,127.19,134.86,126.05,15670000,5.57
7/1/2020,145.13,144.08,135.59,144.27,135.17,14360000,6.26,135.59,134.32,138.33,134.32,12190000,0.94,134.33,134.30,135.57,132.76,11160000,0.04,134.27,127.19,134.86,126.05,15670000,5.57,127.19,130.75,130.77,126.74,11450000,-2.72
6/1/2020,144.27,135.59,134.32,138.33,134.32,12190000,0.94,134.33,134.30,135.57,132.76,11160000,0.04,134.27,127.19,134.86,126.05,15670000,5.57,127.19,130.75,130.77,126.74,11450000,-2.72,130.75,129.21,132.97,128.81,10350000,1.19
5/1/2020,138.33,134.33,134.30,135.57,132.76,11160000,0.04,134.27,127.19,134.86,126.05,15670000,5.57,127.19,130.75,130.77,126.74,11450000,-2.72,130.75,129.21,132.97,128.81,10350000,1.19,129.21,131.87,133.53,128.27,12890000,-1.99
4/1/2020,135.57,134.27,127.19,134.86,126.05,15670000,5.57,127.19,130.75,130.77,126.74,11450000,-2.72,130.75,129.21,132.97,128.81,10350000,1.19,129.21,131.87,133.53,128.27,12890000,-1.99,131.83,134.40,136.16,130.91,12470000,-1.91
3/1/2020,134.86,127.19,130.75,130.77,126.74,11450000,-2.72,130.75,129.21,132.97,128.81,10350000,1.19,129.21,131.87,133.53,128.27,12890000,-1.99,131.83,134.40,136.16,130.91,12470000,-1.91,134.40,128.35,137.74,127.67,15690000,4.71
2/1/2020,130.77,130.75,129.21,132.97,128.81,10350000,1.19,129.21,131.87,133.53,128.27,12890000,-1.99,131.83,134.40,136.16,130.91,12470000,-1.91,134.40,128.35,137.74,127.67,15690000,4.71,128.35,126.40,129.73,125.98,12130000,1.53
1/1/2020,132.97,129.21,131.87,133.53,128.27,12890000,-1.99,131.83,134.40,136.16,130.91,12470000,-1.91,134.40,128.35,137.74,127.67,15690000,4.71,128.35,126.40,129.73,125.98,12130000,1.53,126.41,125.92,127.04,123.18,12250000,0.38
31/12/2019,133.53,131.83,134.40,136.16,130.91,12470000,-1.91,134.40,128.35,137.74,127.67,15690000,4.71,128.35,126.40,129.73,125.98,12130000,1.53,126.41,125.92,127.04,123.18,12250000,0.38,125.93,125.24,132.12,124.53,15550000,0.55
30/12/2019,136.16,134.40,128.35,137.74,127.67,15690000,4.71,128.35,126.40,129.73,125.98,12130000,1.53,126.41,125.92,127.04,123.18,12250000,0.38,125.93,125.24,132.12,124.53,15550000,0.55,125.24,128.05,128.17,124.18,13230000,-2.19
29/12/2019,137.74,128.35,126.40,129.73,125.98,12130000,1.53,126.41,125.92,127.04,123.18,12250000,0.38,125.93,125.24,132.12,124.53,15550000,0.55,125.24,128.05,128.17,124.18,13230000,-2.19,128.05,128.07,129.77,127.07,11440000,-0.02
28/12/2019,129.73,126.41,125.92,127.04,123.18,12250000,0.38,125.93,125.24,132.12,124.53,15550000,0.55,125.24,128.05,128.17,124.18,13230000,-2.19,128.05,128.07,129.77,127.07,11440000,-0.02,128.08,132.20,134.92,126.55,14730000,-3.11
27/12/2019,127.04,125.93,125.24,132.12,124.53,15550000,0.55,125.24,128.05,128.17,124.18,13230000,-2.19,128.05,128.07,129.77,127.07,11440000,-0.02,128.08,132.20,134.92,126.55,14730000,-3.11,132.19,127.61,133.04,127.09,13670000,3.59
26/12/2019,132.12,125.24,128.05,128.17,124.18,13230000,-2.19,128.05,128.07,129.77,127.07,11440000,-0.02,128.08,132.20,134.92,126.55,14730000,-3.11,132.19,127.61,133.04,127.09,13670000,3.59,127.61,128.69,128.79,126.85,9640000,-0.85
25/12/2019,128.17,128.05,128.07,129.77,127.07,11440000,-0.02,128.08,132.20,134.92,126.55,14730000,-3.11,132.19,127.61,133.04,127.09,13670000,3.59,127.61,128.69,128.79,126.85,9640000,-0.85,128.70,128.42,129.66,126.31,12290000,0.22
24/12/2019,129.77,128.08,132.20,134.92,126.55,14730000,-3.11,132.19,127.61,133.04,127.09,13670000,3.59,127.61,128.69,128.79,126.85,9640000,-0.85,128.70,128.42,129.66,126.31,12290000,0.22,128.42,132.93,133.90,126.12,14220000,-3.39
23/12/2019,134.92,132.19,127.61,133.04,127.09,13670000,3.59,127.61,128.69,128.79,126.85,9640000,-0.85,128.70,128.42,129.66,126.31,12290000,0.22,128.42,132.93,133.90,126.12,14220000,-3.39,132.92,122.06,133.93,117.14,20230000,8.90
22/12/2019,133.04,127.61,128.69,128.79,126.85,9640000,-0.85,128.70,128.42,129.66,126.31,12290000,0.22,128.42,132.93,133.90,126.12,14220000,-3.39,132.92,122.06,133.93,117.14,20230000,8.90,122.06,132.78,132.96,120.63,17040000,-8.07
21/12/2019,128.79,128.70,128.42,129.66,126.31,12290000,0.22,128.42,132.93,133.90,126.12,14220000,-3.39,132.92,122.06,133.93,117.14,20230000,8.90,122.06,132.78,132.96,120.63,17040000,-8.07,132.78,142.55,142.75,131.00,17600000,-6.84
20/12/2019,129.66,128.42,132.93,133.90,126.12,14220000,-3.39,132.92,122.06,133.93,117.14,20230000,8.90,122.06,132.78,132.96,120.63,17040000,-8.07,132.78,142.55,142.75,131.00,17600000,-6.84,142.53,142.03,143.87,140.30,11310000,0.35
19/12/2019,133.90,132.92,122.06,133.93,117.14,20230000,8.90,122.06,132.78,132.96,120.63,17040000,-8.07,132.78,142.55,142.75,131.00,17600000,-6.84,142.53,142.03,143.87,140.30,11310000,0.35,142.03,144.95,145.17,141.40,11150000,-2.02
18/12/2019,133.93,122.06,132.78,132.96,120.63,17040000,-8.07,132.78,142.55,142.75,131.00,17600000,-6.84,142.53,142.03,143.87,140.30,11310000,0.35,142.03,144.95,145.17,141.40,11150000,-2.02,144.96,145.04,145.43,143.51,10950000,-0.05
17/12/2019,132.96,132.78,142.55,142.75,131.00,17600000,-6.84,142.53,142.03,143.87,140.30,11310000,0.35,142.03,144.95,145.17,141.40,11150000,-2.02,144.96,145.04,145.43,143.51,10950000,-0.05,145.03,143.51,145.82,140.00,12230000,1.06
16/12/2019,142.75,142.53,142.03,143.87,140.30,11310000,0.35,142.03,144.95,145.17,141.40,11150000,-2.02,144.96,145.04,145.43,143.51,10950000,-0.05,145.03,143.51,145.82,140.00,12230000,1.06,143.51,145.88,146.57,142.53,10930000,-1.61
15/12/2019,143.87,142.03,144.95,145.17,141.40,11150000,-2.02,144.96,145.04,145.43,143.51,10950000,-0.05,145.03,143.51,145.82,140.00,12230000,1.06,143.51,145.88,146.57,142.53,10930000,-1.61,145.86,147.88,148.48,144.49,11120000,-1.37
14/12/2019,145.17,144.96,145.04,145.43,143.51,10950000,-0.05,145.03,143.51,145.82,140.00,12230000,1.06,143.51,145.88,146.57,142.53,10930000,-1.61,145.86,147.88,148.48,144.49,11120000,-1.37,147.88,151.17,151.75,147.02,9670000,-2.18
13/12/2019,145.43,145.03,143.51,145.82,140.00,12230000,1.06,143.51,145.88,146.57,142.53,10930000,-1.61,145.86,147.88,148.48,144.49,11120000,-1.37,147.88,151.17,151.75,147.02,9670000,-2.18,151.17,148.25,152.22,147.09,9280000,1.95
12/12/2019,145.82,143.51,145.88,146.57,142.53,10930000,-1.61,145.86,147.88,148.48,144.49,11120000,-1.37,147.88,151.17,151.75,147.02,9670000,-2.18,151.17,148.25,152.22,147.09,9280000,1.95,148.28,148.88,149.76,147.54,8110000,-0.41
11/12/2019,146.57,145.86,147.88,148.48,144.49,11120000,-1.37,147.88,151.17,151.75,147.02,9670000,-2.18,151.17,148.25,152.22,147.09,9280000,1.95,148.28,148.88,149.76,147.54,8110000,-0.41,148.89,148.70,149.36,147.01,8770000,0.13
10/12/2019,148.48,147.88,151.17,151.75,147.02,9670000,-2.18,151.17,148.25,152.22,147.09,9280000,1.95,148.28,148.88,149.76,147.54,8110000,-0.41,148.89,148.70,149.36,147.01,8770000,0.13,148.69,145.79,149.08,144.64,9990000,1.99
9/12/2019,151.75,151.17,148.25,152.22,147.09,9280000,1.95,148.28,148.88,149.76,147.54,8110000,-0.41,148.89,148.70,149.36,147.01,8770000,0.13,148.69,145.79,149.08,144.64,9990000,1.99,145.79,147.81,151.02,143.95,12850000,-1.37
8/12/2019,152.22,148.28,148.88,149.76,147.54,8110000,-0.41,148.89,148.70,149.36,147.01,8770000,0.13,148.69,145.79,149.08,144.64,9990000,1.99,145.79,147.81,151.02,143.95,12850000,-1.37,147.82,148.89,149.84,146.56,8730000,-0.72
7/12/2019,149.76,148.89,148.70,149.36,147.01,8770000,0.13,148.69,145.79,149.08,144.64,9990000,1.99,145.79,147.81,151.02,143.95,12850000,-1.37,147.82,148.89,149.84,146.56,8730000,-0.72,148.89,151.06,151.63,147.49,9180000,-1.42
6/12/2019,149.36,148.69,145.79,149.08,144.64,9990000,1.99,145.79,147.81,151.02,143.95,12850000,-1.37,147.82,148.89,149.84,146.56,8730000,-0.72,148.89,151.06,151.63,147.49,9180000,-1.42,151.04,151.93,152.33,146.26,9910000,-0.60
5/12/2019,149.08,145.79,147.81,151.02,143.95,12850000,-1.37,147.82,148.89,149.84,146.56,8730000,-0.72,148.89,151.06,151.63,147.49,9180000,-1.42,151.04,151.93,152.33,146.26,9910000,-0.60,151.95,154.57,155.19,150.45,8790000,-1.68
4/12/2019,151.02,147.82,148.89,149.84,146.56,8730000,-0.72,148.89,151.06,151.63,147.49,9180000,-1.42,151.04,151.93,152.33,146.26,9910000,-0.60,151.95,154.57,155.19,150.45,8790000,-1.68,154.55,151.07,157.27,150.64,10490000,2.30
3/12/2019,149.84,148.89,151.06,151.63,147.49,9180000,-1.42,151.04,151.93,152.33,146.26,9910000,-0.60,151.95,154.57,155.19,150.45,8790000,-1.68,154.55,151.07,157.27,150.64,10490000,2.30,151.07,152.71,154.68,149.71,9660000,-1.07
2/12/2019,151.63,151.04,151.93,152.33,146.26,9910000,-0.60,151.95,154.57,155.19,150.45,8790000,-1.68,154.55,151.07,157.27,150.64,10490000,2.30,151.07,152.71,154.68,149.71,9660000,-1.07,152.70,147.60,155.43,141.91,13340000,3.45
1/12/2019,152.33,151.95,154.57,155.19,150.45,8790000,-1.68,154.55,151.07,157.27,150.64,10490000,2.30,151.07,152.71,154.68,149.71,9660000,-1.07,152.70,147.60,155.43,141.91,13340000,3.45,147.61,145.88,149.81,144.04,10840000,1.17
30/11/2019,155.19,154.55,151.07,157.27,150.64,10490000,2.30,151.07,152.71,154.68,149.71,9660000,-1.07,152.70,147.60,155.43,141.91,13340000,3.45,147.61,145.88,149.81,144.04,10840000,1.17,145.90,140.58,151.26,131.78,17980000,3.73
29/11/2019,157.27,151.07,152.71,154.68,149.71,9660000,-1.07,152.70,147.60,155.43,141.91,13340000,3.45,147.61,145.88,149.81,144.04,10840000,1.17,145.90,140.58,151.26,131.78,17980000,3.73,140.66,152.46,153.24,139.79,11390000,-7.74
28/11/2019,154.68,152.70,147.60,155.43,141.91,13340000,3.45,147.61,145.88,149.81,144.04,10840000,1.17,145.90,140.58,151.26,131.78,17980000,3.73,140.66,152.46,153.24,139.79,11390000,-7.74,152.46,149.79,154.25,146.60,11840000,1.78
27/11/2019,155.43,147.61,145.88,149.81,144.04,10840000,1.17,145.90,140.58,151.26,131.78,17980000,3.73,140.66,152.46,153.24,139.79,11390000,-7.74,152.46,149.79,154.25,146.60,11840000,1.78,149.80,161.46,163.06,139.13,21120000,-7.22
26/11/2019,149.81,145.90,140.58,151.26,131.78,17980000,3.73,140.66,152.46,153.24,139.79,11390000,-7.74,152.46,149.79,154.25,146.60,11840000,1.78,149.80,161.46,163.06,139.13,21120000,-7.22,161.46,174.96,175.91,158.55,13360000,-7.72
25/11/2019,151.26,140.66,152.46,153.24,139.79,11390000,-7.74,152.46,149.79,154.25,146.60,11840000,1.78,149.80,161.46,163.06,139.13,21120000,-7.22,161.46,174.96,175.91,158.55,13360000,-7.72,174.96,176.09,177.42,173.99,8390000,-0.64
24/11/2019,153.24,152.46,149.79,154.25,146.60,11840000,1.78,149.80,161.46,163.06,139.13,21120000,-7.22,161.46,174.96,175.91,158.55,13360000,-7.72,174.96,176.09,177.42,173.99,8390000,-0.64,176.09,178.49,178.70,173.48,9110000,-1.35
23/11/2019,154.25,149.80,161.46,163.06,139.13,21120000,-7.22,161.46,174.96,175.91,158.55,13360000,-7.72,174.96,176.09,177.42,173.99,8390000,-0.64,176.09,178.49,178.70,173.48,9110000,-1.35,178.50,184.19,184.33,176.08,9570000,-3.08
22/11/2019,163.06,161.46,174.96,175.91,158.55,13360000,-7.72,174.96,176.09,177.42,173.99,8390000,-0.64,176.09,178.49,178.70,173.48,9110000,-1.35,178.50,184.19,184.33,176.08,9570000,-3.08,184.18,182.39,185.97,180.49,8570000,0.96
21/11/2019,175.91,174.96,176.09,177.42,173.99,8390000,-0.64,176.09,178.49,178.70,173.48,9110000,-1.35,178.50,184.19,184.33,176.08,9570000,-3.08,184.18,182.39,185.97,180.49,8570000,0.96,182.42,180.19,183.46,179.53,7620000,1.24
20/11/2019,177.42,176.09,178.49,178.70,173.48,9110000,-1.35,178.50,184.19,184.33,176.08,9570000,-3.08,184.18,182.39,185.97,180.49,8570000,0.96,182.42,180.19,183.46,179.53,7620000,1.24,180.19,185.24,186.10,178.29,11860000,-2.73
19/11/2019,178.70,178.50,184.19,184.33,176.08,9570000,-3.08,184.18,182.39,185.97,180.49,8570000,0.96,182.42,180.19,183.46,179.53,7620000,1.24,180.19,185.24,186.10,178.29,11860000,-2.73,185.25,188.36,188.91,183.96,9570000,-1.65
18/11/2019,184.33,184.18,182.39,185.97,180.49,8570000,0.96,182.42,180.19,183.46,179.53,7620000,1.24,180.19,185.24,186.10,178.29,11860000,-2.73,185.25,188.36,188.91,183.96,9570000,-1.65,188.36,187.00,189.45,185.70,7770000,0.73
17/11/2019,185.97,182.42,180.19,183.46,179.53,7620000,1.24,180.19,185.24,186.10,178.29,11860000,-2.73,185.25,188.36,188.91,183.96,9570000,-1.65,188.36,187.00,189.45,185.70,7770000,0.73,186.99,185.09,187.44,183.24,9350000,1.03
16/11/2019,183.46,180.19,185.24,186.10,178.29,11860000,-2.73,185.25,188.36,188.91,183.96,9570000,-1.65,188.36,187.00,189.45,185.70,7770000,0.73,186.99,185.09,187.44,183.24,9350000,1.03,185.09,188.98,190.17,184.32,10260000,-2.06
15/11/2019,186.10,185.25,188.36,188.91,183.96,9570000,-1.65,188.36,187.00,189.45,185.70,7770000,0.73,186.99,185.09,187.44,183.24,9350000,1.03,185.09,188.98,190.17,184.32,10260000,-2.06,188.99,184.96,191.28,183.55,10950000,2.18
